"","province","location","year","latinName","commonName","counts","catched","adult","pulli","not_catched"
"2423","Oost-Vlaanderen","Beveren",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2424","Oost-Vlaanderen","Beveren",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2425","Oost-Vlaanderen","Beveren",2014,"Branta canadensis","Canadese gans",152,6,0,6,0
"2426","Oost-Vlaanderen","Beveren",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2427","Oost-Vlaanderen","Beveren",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2428","Oost-Vlaanderen","Beveren",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2429","Oost-Vlaanderen","Beveren",2015,"Alopochen aegyptiacus","Nijlgans",126,NA,NA,NA,NA
"2430","Oost-Vlaanderen","Beveren",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2431","Oost-Vlaanderen","Beveren",2015,"Anser anser","Grauwe gans",1168,2,1,1,0
"2432","Oost-Vlaanderen","Beveren",2015,"Anser anser forma domesticus","Soepgans",12,1,1,0,0
"2433","Oost-Vlaanderen","Beveren",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2434","Oost-Vlaanderen","Beveren",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2435","Oost-Vlaanderen","Beveren",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2436","Oost-Vlaanderen","Beveren",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2437","Oost-Vlaanderen","Beveren",2015,"Branta canadensis","Canadese gans",297,176,163,13,4
"2438","Oost-Vlaanderen","Beveren",2015,"Branta leucopsis","Brandgans",2,NA,NA,NA,NA
"2439","Oost-Vlaanderen","Beveren",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2440","Oost-Vlaanderen","Beveren",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2441","Oost-Vlaanderen","Beveren",2016,"Alopochen aegyptiacus","Nijlgans",153,NA,NA,NA,NA
"2442","Oost-Vlaanderen","Beveren",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2443","Oost-Vlaanderen","Beveren",2016,"Anser anser","Grauwe gans",2082,NA,NA,NA,NA
"2444","Oost-Vlaanderen","Beveren",2016,"Anser anser forma domesticus","Soepgans",24,NA,NA,NA,NA
"2445","Oost-Vlaanderen","Beveren",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2446","Oost-Vlaanderen","Beveren",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2447","Oost-Vlaanderen","Beveren",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2448","Oost-Vlaanderen","Beveren",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2449","Oost-Vlaanderen","Beveren",2016,"Branta canadensis","Canadese gans",245,49,28,21,0
"2450","Oost-Vlaanderen","Beveren",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2451","Oost-Vlaanderen","Beveren",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2452","Oost-Vlaanderen","Beveren",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2453","Oost-Vlaanderen","Beveren",2017,"Alopochen aegyptiacus","Nijlgans",153,NA,NA,NA,NA
"2454","Oost-Vlaanderen","Beveren",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2455","Oost-Vlaanderen","Beveren",2017,"Anser anser","Grauwe gans",1751,1,1,0,0
"2456","Oost-Vlaanderen","Beveren",2017,"Anser anser forma domesticus","Soepgans",8,NA,NA,NA,NA
"2457","Oost-Vlaanderen","Beveren",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2458","Oost-Vlaanderen","Beveren",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2459","Oost-Vlaanderen","Beveren",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2460","Oost-Vlaanderen","Beveren",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2461","Oost-Vlaanderen","Beveren",2017,"Branta canadensis","Canadese gans",134,170,135,35,0
"2462","Oost-Vlaanderen","Beveren",2017,"Branta leucopsis","Brandgans",1,NA,NA,NA,NA
"2463","Oost-Vlaanderen","Beveren",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2464","Oost-Vlaanderen","Beveren",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2465","Oost-Vlaanderen","Beveren",2018,"Alopochen aegyptiacus","Nijlgans",206,NA,NA,NA,NA
"2466","Oost-Vlaanderen","Beveren",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2467","Oost-Vlaanderen","Beveren",2018,"Anser anser","Grauwe gans",1512,NA,NA,NA,NA
"2468","Oost-Vlaanderen","Beveren",2018,"Anser anser forma domesticus","Soepgans",8,19,19,0,0
"2469","Oost-Vlaanderen","Beveren",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2470","Oost-Vlaanderen","Beveren",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2471","Oost-Vlaanderen","Beveren",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2472","Oost-Vlaanderen","Beveren",2018,"Anser indicus","Indische gans",1,NA,NA,NA,NA
"2473","Oost-Vlaanderen","Beveren",2018,"Branta canadensis","Canadese gans",282,91,46,45,19
"2474","Oost-Vlaanderen","Beveren",2018,"Branta leucopsis","Brandgans",8,64,41,23,0
"2475","Oost-Vlaanderen","Beveren",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2476","Oost-Vlaanderen","Beveren",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2477","Oost-Vlaanderen","Buggenhout",2012,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2478","Oost-Vlaanderen","Buggenhout",2012,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2479","Oost-Vlaanderen","Buggenhout",2012,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2480","Oost-Vlaanderen","Buggenhout",2012,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2481","Oost-Vlaanderen","Buggenhout",2012,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2482","Oost-Vlaanderen","Buggenhout",2012,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2483","Oost-Vlaanderen","Buggenhout",2012,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2484","Oost-Vlaanderen","Buggenhout",2012,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2485","Oost-Vlaanderen","Buggenhout",2012,"Branta canadensis","Canadese gans",7,NA,NA,NA,NA
"2486","Oost-Vlaanderen","Buggenhout",2012,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2487","Oost-Vlaanderen","Buggenhout",2012,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2488","Oost-Vlaanderen","Buggenhout",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2489","Oost-Vlaanderen","De Pinte",2011,"Alopochen aegyptiacus","Nijlgans",8,0,0,0,0
"2490","Oost-Vlaanderen","De Pinte",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2491","Oost-Vlaanderen","De Pinte",2011,"Anser anser","Grauwe gans",0,0,0,0,0
"2492","Oost-Vlaanderen","De Pinte",2011,"Anser anser forma domesticus","Soepgans",0,0,0,0,0
"2493","Oost-Vlaanderen","De Pinte",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2494","Oost-Vlaanderen","De Pinte",2011,"Anser cygnoides forma domestica","Zwaangans",0,0,0,0,0
"2495","Oost-Vlaanderen","De Pinte",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2496","Oost-Vlaanderen","De Pinte",2011,"Anser indicus","Indische gans",0,0,0,0,0
"2497","Oost-Vlaanderen","De Pinte",2011,"Branta canadensis","Canadese gans",0,73,27,46,4
"2498","Oost-Vlaanderen","De Pinte",2011,"Branta leucopsis","Brandgans",0,0,0,0,0
"2499","Oost-Vlaanderen","De Pinte",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2500","Oost-Vlaanderen","De Pinte",2011,"Chloephaga picta","Magelhaengans",0,0,0,0,0
"2501","Oost-Vlaanderen","De Pinte",2012,"Alopochen aegyptiacus","Nijlgans",0,0,0,0,8
"2502","Oost-Vlaanderen","De Pinte",2012,"Anser albifrons","Kolgans",0,0,0,0,0
"2503","Oost-Vlaanderen","De Pinte",2012,"Anser anser","Grauwe gans",0,0,0,0,0
"2504","Oost-Vlaanderen","De Pinte",2012,"Anser anser forma domesticus","Soepgans",0,0,0,0,0
"2505","Oost-Vlaanderen","De Pinte",2012,"Anser brachyrhynchus","Kleine rietgans",0,0,0,0,0
"2506","Oost-Vlaanderen","De Pinte",2012,"Anser cygnoides forma domestica","Zwaangans",0,0,0,0,0
"2507","Oost-Vlaanderen","De Pinte",2012,"Anser erythropus","Dwerggans",0,0,0,0,0
"2508","Oost-Vlaanderen","De Pinte",2012,"Anser indicus","Indische gans",0,0,0,0,0
"2509","Oost-Vlaanderen","De Pinte",2012,"Branta canadensis","Canadese gans",0,62,15,47,5
"2510","Oost-Vlaanderen","De Pinte",2012,"Branta leucopsis","Brandgans",0,0,0,0,0
"2511","Oost-Vlaanderen","De Pinte",2012,"Branta ruficollis","Roodhalsgans",0,0,0,0,0
"2512","Oost-Vlaanderen","De Pinte",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2513","Oost-Vlaanderen","Deinze",2010,"Alopochen aegyptiacus","Nijlgans",3,0,0,0,0
"2514","Oost-Vlaanderen","Deinze",2010,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2515","Oost-Vlaanderen","Deinze",2010,"Anser anser","Grauwe gans",2,0,0,0,0
"2516","Oost-Vlaanderen","Deinze",2010,"Anser anser forma domesticus","Soepgans",0,35,35,0,0
"2517","Oost-Vlaanderen","Deinze",2010,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2518","Oost-Vlaanderen","Deinze",2010,"Anser cygnoides forma domestica","Zwaangans",0,0,0,0,0
"2519","Oost-Vlaanderen","Deinze",2010,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2520","Oost-Vlaanderen","Deinze",2010,"Anser indicus","Indische gans",0,1,1,0,0
"2521","Oost-Vlaanderen","Deinze",2010,"Branta canadensis","Canadese gans",34,85,85,0,0
"2522","Oost-Vlaanderen","Deinze",2010,"Branta leucopsis","Brandgans",0,1,1,0,0
"2523","Oost-Vlaanderen","Deinze",2010,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2524","Oost-Vlaanderen","Deinze",2010,"Chloephaga picta","Magelhaengans",0,0,0,0,0
"2525","Oost-Vlaanderen","Deinze",2011,"Alopochen aegyptiacus","Nijlgans",0,0,0,0,0
"2526","Oost-Vlaanderen","Deinze",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2527","Oost-Vlaanderen","Deinze",2011,"Anser anser","Grauwe gans",3,1,1,0,0
"2528","Oost-Vlaanderen","Deinze",2011,"Anser anser forma domesticus","Soepgans",9,19,19,0,0
"2529","Oost-Vlaanderen","Deinze",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2530","Oost-Vlaanderen","Deinze",2011,"Anser cygnoides forma domestica","Zwaangans",0,0,0,0,0
"2531","Oost-Vlaanderen","Deinze",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2532","Oost-Vlaanderen","Deinze",2011,"Anser indicus","Indische gans",0,0,0,0,0
"2533","Oost-Vlaanderen","Deinze",2011,"Branta canadensis","Canadese gans",34,68,45,23,1
"2534","Oost-Vlaanderen","Deinze",2011,"Branta leucopsis","Brandgans",0,0,0,0,0
"2535","Oost-Vlaanderen","Deinze",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2536","Oost-Vlaanderen","Deinze",2011,"Chloephaga picta","Magelhaengans",0,1,1,0,0
"2537","Oost-Vlaanderen","Deinze",2012,"Alopochen aegyptiacus","Nijlgans",21,0,0,0,0
"2538","Oost-Vlaanderen","Deinze",2012,"Anser albifrons","Kolgans",0,0,0,0,0
"2539","Oost-Vlaanderen","Deinze",2012,"Anser anser","Grauwe gans",3,0,0,0,0
"2540","Oost-Vlaanderen","Deinze",2012,"Anser anser forma domesticus","Soepgans",2,1,1,0,0
"2541","Oost-Vlaanderen","Deinze",2012,"Anser brachyrhynchus","Kleine rietgans",0,0,0,0,0
"2542","Oost-Vlaanderen","Deinze",2012,"Anser cygnoides forma domestica","Zwaangans",0,0,0,0,0
"2543","Oost-Vlaanderen","Deinze",2012,"Anser erythropus","Dwerggans",0,0,0,0,0
"2544","Oost-Vlaanderen","Deinze",2012,"Anser indicus","Indische gans",0,0,0,0,0
"2545","Oost-Vlaanderen","Deinze",2012,"Branta canadensis","Canadese gans",49,115,66,49,7
"2546","Oost-Vlaanderen","Deinze",2012,"Branta leucopsis","Brandgans",0,0,0,0,0
"2547","Oost-Vlaanderen","Deinze",2012,"Branta ruficollis","Roodhalsgans",0,0,0,0,0
"2548","Oost-Vlaanderen","Deinze",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2549","Oost-Vlaanderen","Deinze",2013,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2550","Oost-Vlaanderen","Deinze",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2551","Oost-Vlaanderen","Deinze",2013,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2552","Oost-Vlaanderen","Deinze",2013,"Anser anser forma domesticus","Soepgans",2,NA,NA,NA,NA
"2553","Oost-Vlaanderen","Deinze",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2554","Oost-Vlaanderen","Deinze",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2555","Oost-Vlaanderen","Deinze",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2556","Oost-Vlaanderen","Deinze",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2557","Oost-Vlaanderen","Deinze",2013,"Branta canadensis","Canadese gans",39,NA,NA,NA,NA
"2558","Oost-Vlaanderen","Deinze",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2559","Oost-Vlaanderen","Deinze",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2560","Oost-Vlaanderen","Deinze",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2561","Oost-Vlaanderen","Deinze",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2562","Oost-Vlaanderen","Deinze",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2563","Oost-Vlaanderen","Deinze",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2564","Oost-Vlaanderen","Deinze",2014,"Anser anser forma domesticus","Soepgans",0,18,18,0,0
"2565","Oost-Vlaanderen","Deinze",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2566","Oost-Vlaanderen","Deinze",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2567","Oost-Vlaanderen","Deinze",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2568","Oost-Vlaanderen","Deinze",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2569","Oost-Vlaanderen","Deinze",2014,"Branta canadensis","Canadese gans",0,85,35,28,1
"2570","Oost-Vlaanderen","Deinze",2014,"Branta leucopsis","Brandgans",0,1,1,0,0
"2571","Oost-Vlaanderen","Deinze",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2572","Oost-Vlaanderen","Deinze",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2573","Oost-Vlaanderen","Deinze",2016,"Alopochen aegyptiacus","Nijlgans",4,NA,NA,NA,NA
"2574","Oost-Vlaanderen","Deinze",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2575","Oost-Vlaanderen","Deinze",2016,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2576","Oost-Vlaanderen","Deinze",2016,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2577","Oost-Vlaanderen","Deinze",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2578","Oost-Vlaanderen","Deinze",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2579","Oost-Vlaanderen","Deinze",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2580","Oost-Vlaanderen","Deinze",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2581","Oost-Vlaanderen","Deinze",2016,"Branta canadensis","Canadese gans",0,52,21,31,0
"2582","Oost-Vlaanderen","Deinze",2016,"Branta leucopsis","Brandgans",0,13,13,0,0
"2583","Oost-Vlaanderen","Deinze",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2584","Oost-Vlaanderen","Deinze",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2585","Oost-Vlaanderen","Deinze",2017,"Alopochen aegyptiacus","Nijlgans",2,NA,NA,NA,NA
"2586","Oost-Vlaanderen","Deinze",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2587","Oost-Vlaanderen","Deinze",2017,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2588","Oost-Vlaanderen","Deinze",2017,"Anser anser forma domesticus","Soepgans",0,10,10,0,0
"2589","Oost-Vlaanderen","Deinze",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2590","Oost-Vlaanderen","Deinze",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2591","Oost-Vlaanderen","Deinze",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2592","Oost-Vlaanderen","Deinze",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2593","Oost-Vlaanderen","Deinze",2017,"Branta canadensis","Canadese gans",0,57,26,31,0
"2594","Oost-Vlaanderen","Deinze",2017,"Branta leucopsis","Brandgans",0,181,89,92,0
"2595","Oost-Vlaanderen","Deinze",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2596","Oost-Vlaanderen","Deinze",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2597","Oost-Vlaanderen","Deinze",2018,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2598","Oost-Vlaanderen","Deinze",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2599","Oost-Vlaanderen","Deinze",2018,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2600","Oost-Vlaanderen","Deinze",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2601","Oost-Vlaanderen","Deinze",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2602","Oost-Vlaanderen","Deinze",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2603","Oost-Vlaanderen","Deinze",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2604","Oost-Vlaanderen","Deinze",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2605","Oost-Vlaanderen","Deinze",2018,"Branta canadensis","Canadese gans",0,32,11,21,0
"2606","Oost-Vlaanderen","Deinze",2018,"Branta leucopsis","Brandgans",0,24,10,14,0
"2607","Oost-Vlaanderen","Deinze",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2608","Oost-Vlaanderen","Deinze",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2609","Oost-Vlaanderen","Denderleeuw",2010,"Alopochen aegyptiacus","Nijlgans",6,NA,NA,NA,NA
"2610","Oost-Vlaanderen","Denderleeuw",2010,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2611","Oost-Vlaanderen","Denderleeuw",2010,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2612","Oost-Vlaanderen","Denderleeuw",2010,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2613","Oost-Vlaanderen","Denderleeuw",2010,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2614","Oost-Vlaanderen","Denderleeuw",2010,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2615","Oost-Vlaanderen","Denderleeuw",2010,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2616","Oost-Vlaanderen","Denderleeuw",2010,"Anser indicus","Indische gans",1,NA,NA,NA,NA
"2617","Oost-Vlaanderen","Denderleeuw",2010,"Branta canadensis","Canadese gans",129,NA,NA,NA,NA
"2618","Oost-Vlaanderen","Denderleeuw",2010,"Branta leucopsis","Brandgans",9,NA,NA,NA,NA
"2619","Oost-Vlaanderen","Denderleeuw",2010,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2620","Oost-Vlaanderen","Denderleeuw",2010,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2621","Oost-Vlaanderen","Denderleeuw",2011,"Alopochen aegyptiacus","Nijlgans",2,NA,NA,NA,NA
"2622","Oost-Vlaanderen","Denderleeuw",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2623","Oost-Vlaanderen","Denderleeuw",2011,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2624","Oost-Vlaanderen","Denderleeuw",2011,"Anser anser forma domesticus","Soepgans",4,NA,NA,NA,NA
"2625","Oost-Vlaanderen","Denderleeuw",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2626","Oost-Vlaanderen","Denderleeuw",2011,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2627","Oost-Vlaanderen","Denderleeuw",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2628","Oost-Vlaanderen","Denderleeuw",2011,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2629","Oost-Vlaanderen","Denderleeuw",2011,"Branta canadensis","Canadese gans",111,NA,NA,NA,NA
"2630","Oost-Vlaanderen","Denderleeuw",2011,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2631","Oost-Vlaanderen","Denderleeuw",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2632","Oost-Vlaanderen","Denderleeuw",2011,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2633","Oost-Vlaanderen","Denderleeuw",2012,"Alopochen aegyptiacus","Nijlgans",10,NA,NA,NA,NA
"2634","Oost-Vlaanderen","Denderleeuw",2012,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2635","Oost-Vlaanderen","Denderleeuw",2012,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2636","Oost-Vlaanderen","Denderleeuw",2012,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2637","Oost-Vlaanderen","Denderleeuw",2012,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2638","Oost-Vlaanderen","Denderleeuw",2012,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2639","Oost-Vlaanderen","Denderleeuw",2012,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2640","Oost-Vlaanderen","Denderleeuw",2012,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2641","Oost-Vlaanderen","Denderleeuw",2012,"Branta canadensis","Canadese gans",6,NA,NA,NA,NA
"2642","Oost-Vlaanderen","Denderleeuw",2012,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2643","Oost-Vlaanderen","Denderleeuw",2012,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2644","Oost-Vlaanderen","Denderleeuw",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2645","Oost-Vlaanderen","Denderleeuw",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2646","Oost-Vlaanderen","Denderleeuw",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2647","Oost-Vlaanderen","Denderleeuw",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2648","Oost-Vlaanderen","Denderleeuw",2014,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2649","Oost-Vlaanderen","Denderleeuw",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2650","Oost-Vlaanderen","Denderleeuw",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2651","Oost-Vlaanderen","Denderleeuw",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2652","Oost-Vlaanderen","Denderleeuw",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2653","Oost-Vlaanderen","Denderleeuw",2014,"Branta canadensis","Canadese gans",43,NA,NA,NA,NA
"2654","Oost-Vlaanderen","Denderleeuw",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2655","Oost-Vlaanderen","Denderleeuw",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2656","Oost-Vlaanderen","Denderleeuw",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2657","Oost-Vlaanderen","Denderleeuw",2015,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"2658","Oost-Vlaanderen","Denderleeuw",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2659","Oost-Vlaanderen","Denderleeuw",2015,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2660","Oost-Vlaanderen","Denderleeuw",2015,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"2661","Oost-Vlaanderen","Denderleeuw",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"2662","Oost-Vlaanderen","Denderleeuw",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"2663","Oost-Vlaanderen","Denderleeuw",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"2664","Oost-Vlaanderen","Denderleeuw",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"2665","Oost-Vlaanderen","Denderleeuw",2015,"Branta canadensis","Canadese gans",71,NA,NA,NA,NA
"2666","Oost-Vlaanderen","Denderleeuw",2015,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"2667","Oost-Vlaanderen","Denderleeuw",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"2668","Oost-Vlaanderen","Denderleeuw",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"2669","Oost-Vlaanderen","Denderleeuw",2016,"Alopochen aegyptiacus","Nijlgans",8,NA,NA,NA,NA
"2670","Oost-Vlaanderen","Denderleeuw",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"2671","Oost-Vlaanderen","Denderleeuw",2016,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"2672","Oost-Vlaanderen","Denderleeuw",2016,"Anser anser forma domesticus","Soepgans",0,32,32,0,1
